,Unnamed: 0,Id,MSSubClass,LotFrontage,LotArea,Utilities,LandSlope,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,ExterQual,ExterCond,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,GarageArea,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,Fence,MiscFeature,MiscVal,MoSold,YrSold,SalePrice,SaleCondition_AdjLand,SaleCondition_Alloca,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial,SaleType_CWD,SaleType_Con,SaleType_ConLD,SaleType_ConLI,SaleType_ConLw,SaleType_New,SaleType_Oth,SaleType_WD,GarageQnC,GarageEra,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,FireplaceQuNum,FireplaceParameter,HeatingRank,MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,Street_Pave,Alley_Pave,LotShape_IR2,LotShape_IR3,LotShape_Reg,LandContour_HLS,LandContour_Low,LandContour_Lvl,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,Condition1_Feedr,Condition1_Norm,Condition1_PosA,Condition1_PosN,Condition1_RRAe,Condition1_RRAn,Condition1_RRNe,Condition1_RRNn,Condition2_Feedr,Condition2_Norm,Condition2_PosA,Condition2_PosN,Condition2_RRAe,Condition2_RRAn,Condition2_RRNn,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,HouseStyle_1.5Unf,HouseStyle_1Story,HouseStyle_2.5Fin,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,RoofStyle_Gable,RoofStyle_Gambrel,RoofStyle_Hip,RoofStyle_Mansard,RoofStyle_Shed,RoofMatl_CompShg,RoofMatl_Membran,RoofMatl_Metal,RoofMatl_Roll,RoofMatl_Tar&Grv,RoofMatl_WdShake,RoofMatl_WdShngl,Exterior1st_AsphShn,Exterior1st_BrkComm,Exterior1st_BrkFace,Exterior1st_CBlock,Exterior1st_CemntBd,Exterior1st_HdBoard,Exterior1st_ImStucc,Exterior1st_MetalSd,Exterior1st_Plywood,Exterior1st_Stone,Exterior1st_Stucco,Exterior1st_VinylSd,Exterior1st_Wd Sdng,Exterior1st_WdShing,Exterior2nd_AsphShn,Exterior2nd_Brk Cmn,Exterior2nd_BrkFace,Exterior2nd_CBlock,Exterior2nd_CmentBd,Exterior2nd_HdBoard,Exterior2nd_ImStucc,Exterior2nd_MetalSd,Exterior2nd_Other,Exterior2nd_Plywood,Exterior2nd_Stone,Exterior2nd_Stucco,Exterior2nd_VinylSd,Exterior2nd_Wd Sdng,Exterior2nd_Wd Shng,MasVnrType_BrkFace,MasVnrType_Stone,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,TotalArea,TotalFinishedSF,TotalOutdoorArea,TotalRooms,RoomDensity,TotalFloors,Has2ndFloor,TotalBathrooms,BathPerRoom,BathQualityInteraction,TotalKitchens,KitchenPremium,HouseAge,YearsSinceRemodel,IsRemodeled,RecentRemodel,HouseAgeBin,TotalPorchArea,HasPorch,OutdoorLuxury,HasPool,BsmtFinishedRatio,HasFinishedBsmt,BasementScore,OverallScore,ExteriorScore,LuxuryScore,LivingAreaRatio
1156,1156,1157,80,85.0,9350,4,2,5,8,1965,1999,0.0,3,4,3,3,4,5,633,1,0,586,1219,3,1,4,1265,0,0,1265,0,1,2,0,3,1,4,6,7,502,2,0,92,0,96,0,0,2.0,0,0,10,2008,12.100161978566868,0,0,0,1,0,0,0,0,0,0,0,0,1,2.0,2,True,False,False,False,False,4.0,2.772588722239781,6,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2484,1898,188,10,180.7142857142857,1,0,2.5,0.3571428571428571,12.5,1,16,43,9,1,1,2,188,1,188,0,0.5188524590163934,1,45,40,12,15,0.5090543259557344
1157,1157,1158,120,34.0,5001,4,2,7,5,2007,2008,166.0,4,3,4,3,1,6,904,1,0,410,1314,4,1,4,1314,0,0,1314,1,0,2,0,2,1,4,6,7,626,2,172,62,0,0,0,0,0.0,0,0,7,2009,12.345838935721968,0,0,0,1,0,0,0,0,0,0,0,0,1,2.0,4,True,False,False,False,False,4.0,2.772588722239781,6,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,2628,2218,234,9,187.7142857142857,1,0,3.0,0.4285714285714285,21.0,1,16,2,1,1,1,4,62,1,234,0,0.6874524714828897,1,24,35,12,19,0.499809813617345
1158,1158,1159,20,92.0,11932,4,2,8,5,2007,2008,186.0,4,3,4,3,1,1,0,1,0,1580,1580,4,1,4,1580,0,0,1580,0,0,2,0,3,1,4,7,7,830,2,0,24,0,0,0,0,0.0,0,0,6,2008,12.367889578686164,0,0,0,0,1,0,0,1,0,0,0,0,0,2.0,4,True,False,False,False,False,0.0,0.0,6,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,3160,1580,24,11,197.5,1,0,2.0,0.25,16.0,1,16,1,0,1,1,4,24,1,24,0,0.0,0,24,40,12,20,0.499841822208162
1159,1159,1160,60,76.0,9120,4,2,6,6,1974,1974,270.0,4,3,3,3,1,5,442,1,0,459,901,2,1,4,943,933,0,1876,0,0,2,1,4,1,4,8,7,540,2,0,69,0,0,0,0,0.0,0,0,7,2008,12.128116509451258,0,0,0,1,0,0,0,0,0,0,0,0,1,2.5,2,True,False,False,False,False,3.0,2.079441541679836,6,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2777,2318,69,13,208.44444444444449,2,1,2.5,0.2777777777777778,15.0,1,16,34,34,0,0,2,69,1,69,0,0.4900221729490022,1,18,36,12,16,0.6753059755219583
1160,1160,1161,160,24.0,2280,4,2,6,5,1978,1978,0.0,3,3,4,3,1,5,311,1,0,544,855,1,1,4,855,601,0,1456,0,0,2,1,3,1,3,7,7,440,2,26,0,0,0,0,0,0.0,0,0,7,2010,11.891368749982083,0,0,0,1,0,0,0,0,0,0,0,0,1,2.0,2,True,False,False,False,False,3.0,2.079441541679836,6,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2311,1767,26,11,182.0,2,1,2.5,0.3125,15.0,1,9,32,32,0,0,2,0,0,26,0,0.3633177570093458,1,24,30,9,13,0.629757785467128
1161,1161,1162,20,0.0,14778,4,2,6,7,1954,2006,72.0,4,3,3,3,1,4,728,1,0,568,1296,4,1,4,1640,0,0,1640,1,0,1,0,3,1,4,7,7,924,2,108,0,0,216,0,0,0.0,0,0,11,2008,12.319405795112926,0,0,0,1,0,0,0,0,0,0,0,0,1,2.0,3,False,False,False,False,True,4.0,2.772588722239781,6,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2936,2368,324,11,205.0,1,0,2.0,0.25,12.0,1,16,54,2,1,1,2,216,1,324,0,0.5612952968388589,1,18,42,12,18,0.5583929179434798
1162,1162,1163,20,109.0,8724,4,2,5,5,1968,1968,0.0,3,3,4,3,1,4,492,1,0,402,894,3,1,4,894,0,0,894,0,0,1,0,3,1,3,5,7,450,2,0,0,0,0,0,0,0.0,0,0,5,2007,11.767575435251748,0,0,0,1,0,0,0,0,0,0,0,0,1,2.0,2,True,False,False,False,False,1.0,0.6931471805599453,6,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1788,1386,0,9,149.0,1,0,1.0,0.1666666666666666,5.0,1,9,39,39,0,0,2,0,0,0,0,0.5497206703910614,1,24,25,9,14,0.499720514253773
1163,1163,1164,90,60.0,12900,4,2,4,4,1969,1969,0.0,3,3,4,3,3,6,1198,1,0,0,1198,2,1,4,1258,0,0,1258,2,0,0,2,0,2,3,6,7,400,2,120,0,0,0,0,0,0.0,0,0,1,2008,11.59873612138334,0,1,0,0,0,0,0,0,0,0,0,0,1,2.0,2,False,False,False,True,False,0.0,0.0,6,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2456,2456,120,8,179.71428571428572,1,0,3.0,0.4285714285714285,12.0,2,9,39,39,0,0,2,0,0,120,0,0.999165971643036,1,48,16,9,12,0.512006512006512
1164,1164,1165,80,0.0,16157,4,2,5,7,1978,1978,0.0,3,3,4,3,4,5,680,3,391,289,1360,4,1,4,1432,0,0,1432,1,0,1,1,2,1,4,5,7,588,2,168,180,0,0,0,0,0.0,0,0,6,2007,12.175618592671356,0,0,0,1,0,0,0,0,0,0,0,0,1,2.0,2,True,False,False,False,False,3.0,2.079441541679836,6,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2792,2503,348,8,238.66666666666663,1,0,2.5,0.4166666666666667,12.5,1,16,29,29,0,0,3,180,1,348,0,0.786921381337252,1,60,35,9,16,0.5127103472968134
1165,1165,1166,20,79.0,9541,4,2,7,5,2009,2009,268.0,4,3,4,3,1,1,0,1,0,1502,1502,4,1,4,1502,0,0,1502,0,0,2,0,3,1,4,7,7,644,2,0,114,0,0,0,0,0.0,0,0,9,2009,12.359527368950229,0,0,0,0,1,0,0,0,0,0,1,0,0,2.0,4,True,False,False,False,False,0.0,0.0,6,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,3004,1502,114,11,187.75,1,0,2.0,0.25,14.0,1,16,0,0,0,1,4,114,1,114,0,0.0,0,24,35,12,19,0.4998336106489184
1166,1166,1167,20,64.0,10475,4,2,8,5,2008,2008,72.0,4,3,4,3,3,1,0,1,0,1694,1694,4,1,4,1694,0,0,1694,0,0,2,0,3,1,4,7,7,776,2,160,33,0,0,0,0,0.0,0,0,2,2010,12.41044511731981,0,0,0,1,0,0,0,0,0,0,0,0,1,2.0,4,True,False,False,False,False,0.0,0.0,6,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,3388,1694,193,11,211.75,1,0,2.0,0.25,16.0,1,16,2,2,0,1,4,33,1,193,0,0.0,0,48,40,12,20,0.4998524638536441
1167,1167,1168,60,58.0,10852,4,2,6,5,2000,2000,0.0,3,3,4,3,1,6,786,1,0,173,959,4,1,4,959,712,0,1671,1,0,2,1,3,1,3,7,7,472,2,0,38,0,0,0,0,0.0,0,0,2,2006,12.06105265381003,0,0,0,1,0,0,0,0,0,0,0,0,1,2.0,3,True,False,False,False,False,3.0,2.079441541679836,6,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2630,2457,38,11,208.875,2,1,3.5,0.4375,21.0,1,9,6,6,0,1,4,38,1,38,0,0.81875,1,24,30,9,16,0.6351197263397947
1168,1168,1169,70,120.0,13728,4,2,6,7,1935,1986,0.0,3,3,3,3,1,3,626,1,0,501,1127,4,1,4,1236,872,0,2108,0,0,2,0,4,1,4,7,7,540,2,0,0,0,0,90,0,0.0,0,0,7,2008,12.367345048436391,0,0,0,1,0,0,0,0,0,0,0,0,1,2.0,1,False,True,False,False,False,3.0,3.295836866004329,6,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3235,2734,90,12,263.5,2,1,2.0,0.25,12.0,1,16,73,22,1,0,1,90,1,90,0,0.5549645390070922,1,18,42,9,17,0.6514215080346106
1169,1169,1170,60,118.0,35760,4,2,10,5,1995,1996,1378.0,4,4,5,3,4,6,1387,1,0,543,1930,4,1,4,1831,1796,0,3627,1,0,3,1,4,1,4,10,7,807,2,361,76,0,0,0,0,0.0,0,0,7,2006,13.34550852871726,0,0,0,1,0,0,0,0,0,0,0,0,1,2.0,3,True,False,False,False,False,3.0,2.079441541679836,6,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,5557,5014,437,15,329.72727272727275,2,1,4.5,0.4090909090909091,45.0,1,16,11,10,1,1,3,76,1,437,0,0.7182806835836354,1,75,50,16,22,0.6525728679381072
1170,1170,1171,80,76.0,9880,4,2,6,6,1977,1977,0.0,3,3,3,3,3,5,522,1,0,574,1096,2,1,4,1118,0,0,1118,1,0,1,0,3,1,3,6,7,358,2,203,0,0,0,0,576,3.0,0,0,7,2008,12.049424683420916,0,0,0,1,0,0,0,0,0,0,0,0,1,2.0,2,True,False,False,False,False,1.0,0.6931471805599453,6,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2214,1640,779,10,159.71428571428572,1,0,2.0,0.2857142857142857,12.0,1,9,31,31,0,0,2,0,0,779,1,0.4758432087511394,1,36,36,9,14,0.5047404063205417
1171,1171,1172,20,76.0,9120,4,2,6,6,1958,1958,0.0,3,3,3,3,1,5,662,1,0,599,1261,4,1,4,1261,0,0,1261,1,0,1,0,3,1,3,6,7,433,2,0,0,0,0,288,0,0.0,1,1400,11,2008,12.001511614739403,0,0,0,1,0,0,0,0,0,0,0,0,1,2.0,2,True,False,False,False,False,3.0,2.079441541679836,6,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2522,1923,288,10,180.14285714285714,1,0,2.0,0.2857142857142857,12.0,1,9,50,50,0,0,2,288,1,288,0,0.5245641838351822,1,18,36,9,16,0.4998018232263179
1172,1172,1173,160,35.0,4017,4,2,7,5,2006,2007,0.0,4,3,4,3,1,1,0,1,0,625,625,4,1,4,625,625,0,1250,0,0,2,1,2,1,4,5,7,625,2,0,54,0,0,0,0,0.0,0,0,3,2008,12.05467400868968,0,0,0,1,0,0,0,0,0,0,0,0,1,2.0,4,False,False,False,False,True,0.0,0.0,6,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1875,1250,54,8,208.33333333333331,2,1,2.5,0.4166666666666667,17.5,1,16,2,1,1,1,4,54,1,54,0,0.0,0,24,35,12,19,0.6663113006396588
1173,1173,1174,50,138.0,18030,4,2,5,6,1946,1994,0.0,3,3,3,3,1,3,152,4,469,977,1598,2,1,4,1636,971,479,3086,0,0,3,0,3,1,5,12,3,0,2,122,0,0,0,0,0,2.0,0,0,3,2007,12.208574513247497,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,0,False,False,False,False,False,4.0,2.772588722239781,6,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4205,3228,122,16,237.3846153846154,2,1,3.0,0.2307692307692307,15.0,1,25,61,13,1,0,1,0,0,122,0,0.3883677298311445,1,18,30,9,15,0.7337137422729434
1174,1174,1175,70,80.0,16560,4,2,6,8,1932,1950,0.0,3,3,4,3,1,3,503,1,0,449,952,2,1,4,1170,1175,0,2345,0,0,2,1,4,1,3,9,7,360,2,0,0,0,0,0,0,0.0,0,0,7,2006,12.384223015005311,0,0,0,1,0,0,0,0,0,0,0,0,1,2.0,1,False,False,False,False,True,4.0,2.772588722239781,6,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3297,2848,0,14,234.5,2,1,2.5,0.25,15.0,1,9,74,56,1,0,1,0,0,0,0,0.527806925498426,1,24,48,9,14,0.7110369921164342
1175,1175,1176,50,85.0,10678,4,2,8,5,1992,2000,337.0,4,3,4,3,1,6,700,1,0,983,1683,4,1,4,2129,743,0,2872,0,0,2,1,4,1,4,9,7,541,2,0,33,0,0,0,0,0.0,0,0,4,2007,12.560247968016562,0,0,0,1,0,0,0,0,0,0,0,0,1,2.0,3,True,False,False,False,False,3.0,2.079441541679836,6,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,4555,3572,33,14,287.2,2,1,2.5,0.25,20.0,1,16,15,7,1,1,3,33,1,33,0,0.4156769596199525,1,24,40,12,20,0.630377524143986
1176,1176,1177,20,37.0,6951,4,2,5,5,1984,1985,0.0,3,3,3,3,1,5,658,1,0,218,876,2,1,4,923,0,0,923,1,0,1,0,3,1,3,5,7,264,2,362,0,0,0,0,0,2.0,0,0,10,2008,11.691080018519528,0,0,0,1,0,0,0,0,0,0,0,0,1,2.0,3,True,False,False,False,False,0.0,0.0,6,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1799,1581,362,9,153.83333333333334,1,0,2.0,0.3333333333333333,10.0,1,9,24,23,1,0,3,0,0,362,0,0.750285062713797,1,18,25,9,13,0.5127777777777778
1177,1177,1178,50,0.0,3950,4,2,6,8,1926,2004,0.0,3,3,3,3,1,3,468,1,0,350,818,2,1,4,818,406,0,1224,0,0,1,0,3,1,3,5,7,210,0,0,0,116,0,0,0,0.0,0,0,12,2009,11.652696102959752,0,0,0,1,0,0,0,0,0,0,0,0,1,2.0,1,False,False,False,False,True,0.0,0.0,6,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2042,1692,116,9,204.0,2,1,1.0,0.1666666666666666,6.0,1,9,83,5,1,1,1,116,1,116,0,0.5714285714285714,1,18,48,9,14,0.5991189427312775
1178,1178,1179,50,54.0,7681,4,2,5,6,1921,1950,0.0,3,3,3,3,1,1,0,1,0,731,731,4,1,4,820,523,0,1343,0,0,1,1,3,1,3,7,7,186,2,192,0,102,0,0,0,0.0,0,0,7,2009,11.950541482162045,0,0,0,1,0,0,0,0,0,0,0,0,1,2.0,1,False,False,False,False,True,4.0,2.772588722239781,6,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2074,1343,294,11,167.875,2,1,1.5,0.1875,7.5,1,9,88,59,1,0,1,102,1,294,0,0.0,0,18,30,9,15,0.6472289156626506
